Date,Open,predict
2019-09-18 09:30:00,211000.0,
2019-09-18 10:00:00,211000.0,
2019-09-18 10:30:00,211500.0,
2019-09-18 11:00:00,211000.0,
2019-09-18 11:30:00,211500.0,
2019-09-18 12:00:00,212500.0,
2019-09-18 12:30:00,212500.0,
2019-09-18 13:00:00,212500.0,
2019-09-18 13:30:00,212000.0,
2019-09-18 14:00:00,212500.0,
2019-09-18 14:30:00,212500.0,
2019-09-18 15:00:00,213500.0,
2019-09-18 15:30:00,213000.0,
2019-09-19 09:30:00,211500.0,
2019-09-19 10:00:00,212500.0,
2019-09-19 10:30:00,212500.0,
2019-09-19 11:00:00,212000.0,
2019-09-19 11:30:00,212000.0,
2019-09-19 12:00:00,212500.0,
2019-09-19 12:30:00,211500.0,
2019-09-19 13:00:00,212000.0,
2019-09-19 13:30:00,211000.0,
2019-09-19 14:00:00,210500.0,
2019-09-19 14:30:00,210000.0,
2019-09-19 15:00:00,209000.0,
2019-09-19 15:30:00,209000.0,
2019-09-20 09:30:00,208500.0,
2019-09-20 10:00:00,208500.0,
2019-09-20 10:30:00,208000.0,
2019-09-20 11:00:00,209000.0,
2019-09-20 11:30:00,208500.0,
2019-09-20 12:00:00,209500.0,
2019-09-20 12:30:00,210500.0,
2019-09-20 13:00:00,211000.0,
2019-09-20 13:30:00,210500.0,
2019-09-20 14:00:00,211000.0,
2019-09-20 14:30:00,211000.0,
2019-09-20 15:00:00,212500.0,
2019-09-20 15:30:00,213500.0,
2019-09-23 09:30:00,212000.0,
2019-09-23 10:00:00,212000.0,
2019-09-23 10:30:00,212500.0,
2019-09-23 11:00:00,212000.0,
2019-09-23 11:30:00,212500.0,
2019-09-23 12:00:00,212000.0,
2019-09-23 12:30:00,212500.0,
2019-09-23 13:00:00,212500.0,
2019-09-23 13:30:00,212500.0,
2019-09-23 14:00:00,212500.0,
2019-09-23 14:30:00,213000.0,
2019-09-23 15:00:00,212000.0,
2019-09-23 15:30:00,212000.0,
2019-09-24 09:30:00,209000.0,
2019-09-24 10:00:00,209500.0,
2019-09-24 10:30:00,211500.0,
2019-09-24 11:00:00,212000.0,
2019-09-24 11:30:00,211500.0,
2019-09-24 12:00:00,212000.0,
2019-09-24 12:30:00,212000.0,
2019-09-24 13:00:00,212500.0,
2019-09-24 13:30:00,213000.0,
2019-09-24 14:00:00,212500.0,
2019-09-24 14:30:00,213500.0,
2019-09-24 15:00:00,214000.0,
2019-09-24 15:30:00,213000.0,
2019-09-25 09:30:00,211500.0,
2019-09-25 10:00:00,211000.0,
2019-09-25 10:30:00,211000.0,
2019-09-25 11:00:00,210500.0,
2019-09-25 11:30:00,211000.0,
2019-09-25 12:00:00,211000.0,
2019-09-25 12:30:00,210500.0,
2019-09-25 13:00:00,211000.0,
2019-09-25 13:30:00,211000.0,
2019-09-25 14:00:00,211000.0,
2019-09-25 14:30:00,210000.0,
2019-09-25 15:00:00,208500.0,
2019-09-25 15:30:00,208500.0,
2019-09-26 09:30:00,209000.0,
2019-09-26 10:00:00,208000.0,
2019-09-26 10:30:00,209000.0,
2019-09-26 11:00:00,209500.0,
2019-09-26 11:30:00,208500.0,
2019-09-26 12:00:00,208500.0,
2019-09-26 12:30:00,208000.0,
2019-09-26 13:00:00,208000.0,
2019-09-26 13:30:00,208000.0,
2019-09-26 14:00:00,207500.0,
2019-09-26 14:30:00,207000.0,
2019-09-26 15:00:00,204500.0,
2019-09-26 15:30:00,206000.0,
2019-09-27 09:30:00,207000.0,
2019-09-27 10:00:00,204500.0,
2019-09-27 10:30:00,204000.0,
2019-09-27 11:00:00,205000.0,
2019-09-27 11:30:00,203500.0,
2019-09-27 12:00:00,204000.0,
2019-09-27 12:30:00,203000.0,
2019-09-27 13:00:00,202500.0,
2019-09-27 13:30:00,202500.0,
2019-09-27 14:00:00,201500.0,
2019-09-27 14:30:00,201000.0,
2019-09-27 15:00:00,202000.0,
2019-09-27 15:30:00,203500.0,
2019-09-30 09:30:00,200500.0,
2019-09-30 10:00:00,202500.0,
2019-09-30 10:30:00,201000.0,
2019-09-30 11:00:00,201500.0,
2019-09-30 11:30:00,202000.0,
2019-09-30 12:00:00,202000.0,
2019-09-30 12:30:00,203000.0,
2019-09-30 13:00:00,203000.0,
2019-09-30 13:30:00,202500.0,
2019-09-30 14:00:00,203000.0,
2019-09-30 14:30:00,203500.0,
2019-09-30 15:00:00,204000.0,
2019-09-30 15:30:00,204500.0,
2019-10-01 09:30:00,205500.0,
2019-10-01 10:00:00,212000.0,
2019-10-01 10:30:00,215000.0,
2019-10-01 11:00:00,214000.0,
2019-10-01 11:30:00,213000.0,
2019-10-01 12:00:00,214500.0,
2019-10-01 12:30:00,214500.0,
2019-10-01 13:00:00,213500.0,
