Date,Open,predict
2019-09-18 09:30:00,41800.0,
2019-09-18 10:00:00,41440.0,
2019-09-18 10:30:00,41500.0,
2019-09-18 11:00:00,41400.0,
2019-09-18 11:30:00,41440.0,
2019-09-18 12:00:00,41400.0,
2019-09-18 12:30:00,41440.0,
2019-09-18 13:00:00,41400.0,
2019-09-18 13:30:00,41440.0,
2019-09-18 14:00:00,41540.0,
2019-09-18 14:30:00,41600.0,
2019-09-18 15:00:00,41440.0,
2019-09-18 15:30:00,41440.0,
2019-09-19 09:30:00,41440.0,
2019-09-19 10:00:00,41440.0,
2019-09-19 10:30:00,41250.0,
2019-09-19 11:00:00,41300.0,
2019-09-19 11:30:00,41200.0,
2019-09-19 12:00:00,41200.0,
2019-09-19 12:30:00,41200.0,
2019-09-19 13:00:00,41250.0,
2019-09-19 13:30:00,41100.0,
2019-09-19 14:00:00,41060.0,
2019-09-19 14:30:00,40960.0,
2019-09-19 15:00:00,41000.0,
2019-09-19 15:30:00,41100.0,
2019-09-20 09:30:00,41200.0,
2019-09-20 10:00:00,40800.0,
2019-09-20 10:30:00,40800.0,
2019-09-20 11:00:00,40800.0,
2019-09-20 11:30:00,40640.0,
2019-09-20 12:00:00,40740.0,
2019-09-20 12:30:00,40740.0,
2019-09-20 13:00:00,40800.0,
2019-09-20 13:30:00,40900.0,
2019-09-20 14:00:00,40860.0,
2019-09-20 14:30:00,40900.0,
2019-09-20 15:00:00,40960.0,
2019-09-20 15:30:00,40960.0,
2019-09-23 09:30:00,41000.0,
2019-09-23 10:00:00,41060.0,
2019-09-23 10:30:00,40860.0,
2019-09-23 11:00:00,40900.0,
2019-09-23 11:30:00,40800.0,
2019-09-23 12:00:00,40900.0,
2019-09-23 12:30:00,40900.0,
2019-09-23 13:00:00,40900.0,
2019-09-23 13:30:00,40960.0,
2019-09-23 14:00:00,41060.0,
2019-09-23 14:30:00,41060.0,
2019-09-23 15:00:00,41060.0,
2019-09-23 15:30:00,41060.0,
2019-09-24 09:30:00,41150.0,
2019-09-24 10:00:00,40900.0,
2019-09-24 10:30:00,40960.0,
2019-09-24 11:00:00,40960.0,
2019-09-24 11:30:00,40960.0,
2019-09-24 12:00:00,41000.0,
2019-09-24 12:30:00,41100.0,
2019-09-24 13:00:00,41000.0,
2019-09-24 13:30:00,41200.0,
2019-09-24 14:00:00,41060.0,
2019-09-24 14:30:00,41200.0,
