Date,Open,predict
2019-09-18 09:30:00,34850.0,
2019-09-18 10:00:00,34400.0,
2019-09-18 10:30:00,34300.0,
2019-09-18 11:00:00,34200.0,
2019-09-18 11:30:00,34200.0,
2019-09-18 12:00:00,34300.0,
2019-09-18 12:30:00,34300.0,
2019-09-18 13:00:00,34300.0,
2019-09-18 13:30:00,34340.0,
2019-09-18 14:00:00,34300.0,
2019-09-18 14:30:00,34300.0,
2019-09-18 15:00:00,34340.0,
2019-09-18 15:30:00,34400.0,
2019-09-19 09:30:00,34340.0,
2019-09-19 10:00:00,34200.0,
2019-09-19 10:30:00,34200.0,
2019-09-19 11:00:00,34000.0,
2019-09-19 11:30:00,33950.0,
2019-09-19 12:00:00,33900.0,
2019-09-19 12:30:00,33860.0,
2019-09-19 13:00:00,33860.0,
2019-09-19 13:30:00,33660.0,
2019-09-19 14:00:00,33700.0,
2019-09-19 14:30:00,33540.0,
2019-09-19 15:00:00,33500.0,
2019-09-19 15:30:00,33600.0,
2019-09-20 09:30:00,34000.0,
2019-09-20 10:00:00,33500.0,
2019-09-20 10:30:00,33660.0,
2019-09-20 11:00:00,33500.0,
2019-09-20 11:30:00,33400.0,
2019-09-20 12:00:00,33340.0,
2019-09-20 12:30:00,33400.0,
2019-09-20 13:00:00,33400.0,
2019-09-20 13:30:00,33440.0,
2019-09-20 14:00:00,33540.0,
2019-09-20 14:30:00,33500.0,
2019-09-20 15:00:00,33600.0,
2019-09-20 15:30:00,33660.0,
2019-09-23 09:30:00,33700.0,
2019-09-23 10:00:00,33760.0,
2019-09-23 10:30:00,33540.0,
2019-09-23 11:00:00,33500.0,
2019-09-23 11:30:00,33440.0,
2019-09-23 12:00:00,33500.0,
2019-09-23 12:30:00,33400.0,
2019-09-23 13:00:00,33440.0,
2019-09-23 13:30:00,33500.0,
2019-09-23 14:00:00,33440.0,
2019-09-23 14:30:00,33540.0,
2019-09-23 15:00:00,33440.0,
2019-09-23 15:30:00,33400.0,
2019-09-24 09:30:00,33200.0,
2019-09-24 10:00:00,33500.0,
2019-09-24 10:30:00,33440.0,
2019-09-24 11:00:00,33440.0,
2019-09-24 11:30:00,33500.0,
2019-09-24 12:00:00,33540.0,
2019-09-24 12:30:00,33540.0,
2019-09-24 13:00:00,33660.0,
2019-09-24 13:30:00,33600.0,
2019-09-24 14:00:00,33660.0,
2019-09-24 14:30:00,33700.0,
2019-09-24 15:00:00,33660.0,
2019-09-24 15:30:00,33660.0,
2019-09-25 09:30:00,33400.0,
2019-09-25 10:00:00,33100.0,
2019-09-25 10:30:00,33200.0,
2019-09-25 11:00:00,33100.0,
2019-09-25 11:30:00,33200.0,
2019-09-25 12:00:00,33150.0,
2019-09-25 12:30:00,33150.0,
2019-09-25 13:00:00,33060.0,
2019-09-25 13:30:00,33060.0,
2019-09-25 14:00:00,33000.0,
2019-09-25 14:30:00,33000.0,
2019-09-25 15:00:00,32900.0,
2019-09-25 15:30:00,32800.0,
2019-09-26 09:30:00,32750.0,
2019-09-26 10:00:00,32860.0,
2019-09-26 10:30:00,33250.0,
2019-09-26 11:00:00,33250.0,
2019-09-26 11:30:00,33200.0,
2019-09-26 12:00:00,32900.0,
2019-09-26 12:30:00,33000.0,
2019-09-26 13:00:00,33100.0,
2019-09-26 13:30:00,33100.0,
2019-09-26 14:00:00,32900.0,
2019-09-26 14:30:00,32860.0,
2019-09-26 15:00:00,32600.0,
2019-09-26 15:30:00,32700.0,
2019-09-27 09:30:00,33000.0,
2019-09-27 10:00:00,32350.0,
2019-09-27 10:30:00,32200.0,
2019-09-27 11:00:00,32400.0,
2019-09-27 11:30:00,32100.0,
2019-09-27 12:00:00,32300.0,
2019-09-27 12:30:00,32140.0,
2019-09-27 13:00:00,32100.0,
2019-09-27 13:30:00,32200.0,
2019-09-27 14:00:00,32100.0,
2019-09-27 14:30:00,32050.0,
2019-09-27 15:00:00,31900.0,
2019-09-27 15:30:00,32100.0,
2019-09-30 09:30:00,32200.0,
2019-09-30 10:00:00,31950.0,
2019-09-30 10:30:00,31900.0,
2019-09-30 11:00:00,31900.0,
2019-09-30 11:30:00,31900.0,
2019-09-30 12:00:00,32100.0,
2019-09-30 12:30:00,32260.0,
2019-09-30 13:00:00,32350.0,
2019-09-30 13:30:00,32450.0,
2019-09-30 14:00:00,32450.0,
2019-09-30 14:30:00,32500.0,
2019-09-30 15:00:00,32860.0,
2019-09-30 15:30:00,33000.0,
2019-10-01 09:30:00,32660.0,
2019-10-01 10:00:00,32540.0,
2019-10-01 10:30:00,32860.0,
2019-10-01 11:00:00,33150.0,
2019-10-01 11:30:00,32960.0,
2019-10-01 12:00:00,33060.0,
2019-10-01 12:30:00,33060.0,
2019-10-01 13:00:00,33000.0,
2019-10-01 13:30:00,33150.0,
2019-10-01 14:00:00,33100.0,
2019-10-01 14:30:00,32960.0,
2019-10-01 15:00:00,32860.0,
2019-10-01 15:30:00,32700.0,
2019-10-02 09:30:00,32960.0,
2019-10-02 10:00:00,32800.0,
2019-10-02 10:30:00,32450.0,
2019-10-02 11:00:00,32260.0,
2019-10-02 11:30:00,32300.0,
2019-10-02 12:00:00,32200.0,
2019-10-02 12:30:00,32140.0,
2019-10-02 13:00:00,32140.0,
2019-10-02 13:30:00,32200.0,
2019-10-02 14:00:00,32200.0,
2019-10-02 14:30:00,32140.0,
2019-10-02 15:00:00,32140.0,
2019-10-02 15:30:00,32100.0,
2019-10-04 09:30:00,31800.0,
2019-10-04 10:00:00,31250.0,
2019-10-04 10:30:00,31340.0,
2019-10-04 11:00:00,31500.0,
2019-10-04 11:30:00,31460.0,
2019-10-04 12:00:00,31250.0,
2019-10-04 12:30:00,31300.0,
2019-10-04 13:00:00,31300.0,
2019-10-04 13:30:00,31300.0,
2019-10-04 14:00:00,31460.0,
2019-10-04 14:30:00,31460.0,
2019-10-04 15:00:00,31550.0,
2019-10-04 15:30:00,31460.0,
2019-10-07 09:30:00,31100.0,
2019-10-07 10:00:00,31250.0,
2019-10-07 10:30:00,31200.0,
2019-10-07 11:00:00,31200.0,
2019-10-07 11:30:00,31340.0,
2019-10-07 12:00:00,31200.0,
2019-10-07 12:30:00,31150.0,
2019-10-07 13:00:00,31100.0,
2019-10-07 13:30:00,31150.0,
2019-10-07 14:00:00,31200.0,
2019-10-07 14:30:00,31100.0,
2019-10-07 15:00:00,31100.0,
2019-10-07 15:30:00,31060.0,
2019-10-08 09:30:00,31200.0,
2019-10-08 10:00:00,31100.0,
2019-10-08 10:30:00,31300.0,
2019-10-08 11:00:00,31150.0,
2019-10-08 11:30:00,31100.0,
2019-10-08 12:00:00,31100.0,
2019-10-08 12:30:00,31200.0,
2019-10-08 13:00:00,31200.0,
2019-10-08 13:30:00,31100.0,
2019-10-08 14:00:00,31060.0,
2019-10-08 14:30:00,31150.0,
2019-10-08 15:00:00,31150.0,
2019-10-08 15:30:00,31200.0,
2019-10-10 09:30:00,31060.0,
2019-10-10 10:00:00,30540.0,
2019-10-10 10:30:00,30660.0,
2019-10-10 11:00:00,31000.0,
2019-10-10 11:30:00,31000.0,
2019-10-10 12:00:00,30940.0,
2019-10-10 12:30:00,30900.0,
2019-10-10 13:00:00,30900.0,
2019-10-10 13:30:00,30850.0,
2019-10-10 14:00:00,30850.0,
2019-10-10 14:30:00,30540.0,
2019-10-10 15:00:00,30750.0,
2019-10-10 15:30:00,30750.0,
2019-10-11 09:30:00,30940.0,
2019-10-11 10:00:00,30750.0,
2019-10-11 10:30:00,30660.0,
2019-10-11 11:00:00,30660.0,
2019-10-11 11:30:00,30540.0,
2019-10-11 12:00:00,30600.0,
2019-10-11 12:30:00,30660.0,
2019-10-11 13:00:00,30900.0,
2019-10-11 13:30:00,30850.0,
2019-10-11 14:00:00,30750.0,
2019-10-11 14:30:00,30850.0,
2019-10-11 15:00:00,30900.0,
2019-10-11 15:30:00,30850.0,
2019-10-14 09:30:00,31200.0,
2019-10-14 10:00:00,31300.0,
